FID,ASA,CTEXP,eTH,eU,KPERC,MAGIGRF,MDT,ThetaMap,THKRAZAO,UKRAZAO,UTHRAZAO,X,Y,Cod_Litho,Geologia_R,INDICELATE
60652,0.117814223,10.8178,25.2388,1.255,1.8302,10.878,889.476,0.643506518,16.3966,1.3358,0.0816,329563.4,7945952.4,5,Serra da Saudade- Pelitos,1.465436870669875
60653,0.121781851,10.5994,24.4489,1.329,1.8036,10.394,889.953,0.650117947,16.3333,1.3344,0.0818,329563.7,7945961.7,5,Serra da Saudade- Pelitos,1.47101449973629
60654,0.140773853,10.381,23.659,1.403,1.777,8.356,890.43,0.67779721,16.27,1.333,0.082,329564.0,7945971.0,5,Serra da Saudade- Pelitos,1.4759510279964736
60655,0.149718909,10.4539,23.7741,1.4227,1.795,7.279,891.09,0.687458896,16.3614,1.3478,0.0824,329564.2,7945980.4,5,Serra da Saudade- Pelitos,1.4758227143856202
60656,0.154688384,10.5268,23.8892,1.4424,1.813,6.724,891.75,0.692300601,16.4528,1.3626,0.0828,329564.4,7945989.8,5,Serra da Saudade- Pelitos,1.4756928993392262
60657,0.16363344,10.5997,24.0043,1.4621,1.831,5.598,892.41,0.700213601,16.5442,1.3774,0.0832,329564.6,7945999.2,5,Serra da Saudade- Pelitos,1.4755617148757008
60658,0.173151106,10.6726,24.1194,1.4818,1.849,4.276,893.07,0.782911795,16.6356,1.3922,0.0836,329564.8,7946008.6,5,Serra da Saudade- Pelitos,1.4754292846486012
60659,0.186109336,10.7455,24.2345,1.5015,1.867,2.278,893.73,0.883766485,16.727,1.407,0.084,329565.0,7946018.0,5,Serra da Saudade- Pelitos,1.4752957245266658
60660,0.190737275,10.8184,24.3496,1.5212,1.885,1.612,894.39,0.914671229,16.8184,1.4218,0.0844,329565.2,7946027.4,5,Serra da Saudade- Pelitos,1.4751611431279252
60661,0.199067566,10.8913,24.4647,1.5409,1.903,0.275,895.05,0.965094501,16.9098,1.4366,0.0848,329565.4,7946036.8,5,Serra da Saudade- Pelitos,1.4750256423120247
60662,0.207397857,10.9642,24.5798,1.5606,1.921,-1.06,895.71,1.009956315,17.0012,1.4514,0.0852,329565.6,7946046.2,5,Serra da Saudade- Pelitos,1.474889317634478
60663,0.216809124,11.0371,24.6949,1.5803,1.939,-2.377,896.37,1.05533045,17.0926,1.4662,0.0856,329565.8,7946055.6,5,Serra da Saudade- Pelitos,1.4747522587661943
60664,0.225133293,11.11,24.81,1.6,1.957,-3.646,897.03,1.091382295,17.184,1.481,0.086,329566.0,7946065.0,5,Serra da Saudade- Pelitos,1.4746145498812966
60665,0.238082,11.3785,25.9648,1.6323,1.9011,-5.415,897.106,1.141334798,17.4457,1.514,0.0865,329566.2,7946074.4,5,Serra da Saudade- Pelitos,1.4857265009510656
60666,0.242706538,11.647,27.1196,1.6646,1.8452,-5.961,897.182,1.157627065,17.7074,1.547,0.087,329566.4,7946083.8,5,Serra da Saudade- Pelitos,1.4955175992351162
60667,0.251030707,11.9155,28.2744,1.6969,1.7893,-6.963,897.258,1.185177006,17.9691,1.58,0.0875,329566.6,7946093.2,5,Serra da Saudade- Pelitos,1.5041657906498334
60668,0.254136519,12.184,29.4292,1.7292,1.7334,-7.865,897.334,1.208901691,18.2308,1.613,0.088,329566.8,7946102.6,5,Serra da Saudade- Pelitos,1.5118210499839775
60669,0.237831187,12.4525,30.584,1.7615,1.6775,-9.041,897.41,1.224327752,18.4925,1.646,0.0885,329567.0,7946112.0,5,Serra da Saudade- Pelitos,1.5186103729652591
60670,0.227349187,12.721,31.7388,1.7938,1.6216,-9.557,897.486,1.23535989,18.7542,1.679,0.089,329567.2,7946121.4,5,Serra da Saudade- Pelitos,1.524641788420268
60671,0.221525854,12.9895,32.8936,1.8261,1.5657,-9.728,897.562,1.241919736,19.0159,1.712,0.0895,329567.4,7946130.8,5,Serra da Saudade- Pelitos,1.5300075954158818
60672,0.211043855,13.258,34.0484,1.8584,1.5098,-9.893,897.638,1.25459831,19.2776,1.745,0.09,329567.6,7946140.2,5,Serra da Saudade- Pelitos,1.5347869862939174
60673,0.199352731,13.5265,35.2032,1.8907,1.4539,-9.814,897.714,1.271019171,19.5393,1.778,0.0905,329567.8,7946149.6,5,Serra da Saudade- Pelitos,1.5390481816866568
60674,0.182999822,13.795,36.358,1.923,1.398,-9.262,897.79,1.296098319,19.801,1.811,0.091,329568.0,7946159.0,5,Serra da Saudade- Pelitos,1.5428501763196592
60675,0.177159498,13.8931,36.3456,2.1327,1.3746,-8.974,897.851,1.306126528,20.265,1.8657,0.0915,329568.1,7946168.5,5,Serra da Saudade- Pelitos,1.5464246691675743
60676,0.166646913,13.9912,36.3332,2.3424,1.3512,-8.271,897.912,1.325869804,20.729,1.9204,0.092,329568.2,7946178.0,5,Serra da Saudade- Pelitos,1.54934728199122
60677,0.154966264,14.0893,36.3208,2.5521,1.3278,-7.411,897.973,1.350809795,21.193,1.9751,0.0925,329568.3,7946187.5,5,Serra da Saudade- Pelitos,1.5517785444351941
60678,0.065798839,9.8444,18.9597,4.15,1.1254,8.506,840.657,0.733782056,17.8055,2.2849,0.1286,329569.3,7947367.5,5,Serra da Saudade- Pelitos,1.5547011126508952
60679,0.064801084,9.5226,17.8748,4.099,1.1406,7.989,839.768,0.780678506,17.338,2.2396,0.1294,329569.2,7947377.0,5,Serra da Saudade- Pelitos,1.5530420907380338
60680,0.064248287,9.2008,16.7899,4.048,1.1558,7.755,838.879,0.80693247,16.8705,2.1943,0.1302,329569.1,7947386.5,5,Serra da Saudade- Pelitos,1.5511436890046846
60681,0.061852413,8.879,15.705,3.997,1.171,6.98,837.99,0.900956016,16.403,2.149,0.131,329569.0,7947396.0,5,Serra da Saudade- Pelitos,1.548955320885342
60682,0.059823385,9.0216,16.2991,3.8121,1.2326,6.826,836.754,0.90568958,16.0462,2.1079,0.1314,329569.0,7947405.6,5,Serra da Saudade- Pelitos,1.5463490840652798
60683,0.056171135,9.1642,16.8932,3.6272,1.2942,6.553,835.518,0.915020311,15.6894,2.0668,0.1318,329569.0,7947415.2,5,Serra da Saudade- Pelitos,1.543468114000096
60684,0.054142108,9.3068,17.4873,3.4423,1.3558,6.436,834.282,0.920714909,15.3326,2.0257,0.1322,329569.0,7947424.8,5,Serra da Saudade- Pelitos,1.5402692762384238
60685,0.050084052,9.4494,18.0814,3.2574,1.4174,6.249,833.046,0.933399766,14.9758,1.9846,0.1326,329569.0,7947434.4,5,Serra da Saudade- Pelitos,1.536699547134087
60686,0.042373746,9.592,18.6755,3.0725,1.479,6.05,831.81,0.963713552,14.619,1.9435,0.133,329569.0,7947444.0,5,Serra da Saudade- Pelitos,1.5326930812616144
60687,0.038721496,9.7346,19.2696,2.8876,1.5406,6.013,830.574,0.981973177,14.2622,1.9024,0.1334,329569.0,7947453.6,5,Serra da Saudade- Pelitos,1.5281671575361457
60688,0.036692469,9.8772,19.8637,2.7027,1.6022,6.003,829.338,0.993571358,13.9054,1.8613,0.1338,329569.0,7947463.2,5,Serra da Saudade- Pelitos,1.5230164743919208
60689,0.033040219,10.0198,20.4578,2.5178,1.6638,5.994,828.102,1.017756811,13.5486,1.8202,0.1342,329569.0,7947472.8,5,Serra da Saudade- Pelitos,1.517104957674365
60690,0.028982163,10.1624,21.0519,2.3329,1.7254,5.994,826.866,1.05118279,13.1918,1.7791,0.1346,329569.0,7947482.4,5,Serra da Saudade- Pelitos,1.5102537237479539
60691,0.023300885,10.305,21.646,2.148,1.787,6.01,825.63,1.115745472,12.835,1.738,0.135,329569.0,7947492.0,5,Serra da Saudade- Pelitos,1.5022229246591803
60692,0.020861314,10.1086,21.299,2.0849,1.7501,6.015,824.934,1.133910631,12.5714,1.7012,0.1349,329569.0,7947501.5,5,Serra da Saudade- Pelitos,1.5019320470711561
60693,0.020181024,9.9122,20.952,2.0218,1.7132,6.012,824.238,1.128570023,12.3078,1.6644,0.1348,329569.0,7947511.0,5,Serra da Saudade- Pelitos,1.501619773071646
60694,0.0189565,9.7158,20.605,1.9587,1.6763,6.005,823.542,1.117950748,12.0442,1.6276,0.1347,329569.0,7947520.5,5,Serra da Saudade- Pelitos,1.5012838669738917
60695,0.017595919,9.5194,20.258,1.8956,1.6394,6.007,822.846,1.104337865,11.7806,1.5908,0.1346,329569.0,7947530.0,5,Serra da Saudade- Pelitos,1.500921783703336
60696,0.017051686,9.323,19.911,1.8325,1.6025,6.013,822.15,1.098254531,11.517,1.554,0.1345,329569.0,7947539.5,5,Serra da Saudade- Pelitos,1.5005306145098454
60697,0.014330523,9.1266,19.564,1.7694,1.5656,6.041,821.454,1.060475459,11.2534,1.5172,0.1344,329569.0,7947549.0,5,Serra da Saudade- Pelitos,1.5001070209597211
60698,0.013786291,8.9302,19.217,1.7063,1.5287,6.039,820.758,1.051008177,10.9898,1.4804,0.1343,329569.0,7947558.5,5,Serra da Saudade- Pelitos,1.4996471541623049
60699,0.012425709,8.7338,18.87,1.6432,1.4918,6.02,820.062,1.023416868,10.7262,1.4436,0.1342,329569.0,7947568.0,5,Serra da Saudade- Pelitos,1.4991465552496033
60700,0.011201186,8.5374,18.523,1.5801,1.4549,5.99,819.366,0.992300546,10.4626,1.4068,0.1341,329569.0,7947577.5,5,Serra da Saudade- Pelitos,1.4986000318546129
60701,0.010520895,8.341,18.176,1.517,1.418,5.974,818.67,0.971537543,10.199,1.37,0.134,329569.0,7947587.0,5,Serra da Saudade- Pelitos,1.4980015035851881
60702,0.008049879,8.2127,17.4133,1.5547,1.4618,5.878,819.937,0.860267583,10.0127,1.3385,0.1333,329569.1,7947596.5,5,Serra da Saudade- Pelitos,1.4920285191984468
60703,0.007940032,8.0844,16.6506,1.5924,1.5056,5.835,821.204,0.847106289,9.8264,1.307,0.1326,329569.2,7947606.0,5,Serra da Saudade- Pelitos,1.4855094195280019
60704,0.007720337,7.9561,15.8879,1.6301,1.5494,5.743,822.471,0.819152468,9.6401,1.2755,0.1319,329569.3,7947615.5,5,Serra da Saudade- Pelitos,1.4783675618484824
60705,0.007522611,7.8278,15.1252,1.6678,1.5932,5.66,823.738,0.791904267,9.4538,1.244,0.1312,329569.4,7947625.0,5,Serra da Saudade- Pelitos,1.47051128475715
60706,0.007279611,7.6995,14.3625,1.7055,1.637,5.594,825.005,0.763957972,9.2675,1.2125,0.1305,329569.5,7947634.5,5,Serra da Saudade- Pelitos,1.4618300957003891
60707,0.006962933,7.5712,13.5998,1.7432,1.6808,5.527,826.272,0.711736191,9.0812,1.181,0.1298,329569.6,7947644.0,5,Serra da Saudade- Pelitos,1.4521896485141306
60708,0.006849834,7.4429,12.8371,1.7809,1.7246,5.509,827.539,0.691075596,8.8949,1.1495,0.1291,329569.7,7947653.5,5,Serra da Saudade- Pelitos,1.4414250453950426
60709,0.006646255,7.3146,12.0744,1.8186,1.7684,5.478,828.806,0.650631069,8.7086,1.118,0.1284,329569.8,7947663.0,5,Serra da Saudade- Pelitos,1.4293317850366836
60710,0.006420057,7.1863,11.3117,1.8563,1.8122,5.45,830.073,0.599698243,8.5223,1.0865,0.1277,329569.9,7947672.5,5,Serra da Saudade- Pelitos,1.4156533528251332
60711,0.006306957,7.058,10.549,1.894,1.856,5.436,831.34,0.571279595,8.336,1.055,0.127,329570.0,7947682.0,5,Serra da Saudade- Pelitos,1.4000639411534483
60712,0.00587718,7.1133,10.9909,1.8385,1.8326,5.355,832.246,0.436122555,8.2114,1.0298,0.1256,329570.0,7947691.6,5,Serra da Saudade- Pelitos,1.4060989617329511
60713,0.005849383,7.1686,11.4328,1.783,1.8092,5.326,833.152,0.415340636,8.0868,1.0046,0.1242,329570.0,7947701.2,5,Serra da Saudade- Pelitos,1.411583611264358
60714,0.006250005,7.2239,11.8747,1.7275,1.7858,5.259,834.058,0.471499051,7.9622,0.9794,0.1228,329570.0,7947710.8,5,Serra da Saudade- Pelitos,1.416568658270409
60715,0.006610565,7.2792,12.3166,1.672,1.7624,5.219,834.964,0.512128502,7.8376,0.9542,0.1214,329570.0,7947720.4,5,Serra da Saudade- Pelitos,1.4210967366038616
60716,0.007211499,7.3345,12.7585,1.6165,1.739,5.197,835.87,0.566113882,7.713,0.929,0.12,329570.0,7947730.0,5,Serra da Saudade- Pelitos,1.4252035095906468
60717,0.007572059,7.3898,13.2004,1.561,1.7156,5.182,836.776,0.592627595,7.5884,0.9038,0.1186,329570.0,7947739.6,5,Serra da Saudade- Pelitos,1.4289185737381447
60718,0.00777237,7.4451,13.6423,1.5055,1.6922,5.17,837.682,0.605893562,7.4638,0.8786,0.1172,329570.0,7947749.2,5,Serra da Saudade- Pelitos,1.4322661485140067
60719,0.008172992,7.5004,14.0842,1.45,1.6688,5.14,838.588,0.629827535,7.3392,0.8534,0.1158,329570.0,7947758.8,5,Serra da Saudade- Pelitos,1.4352655849315865
60720,0.008533552,7.5557,14.5261,1.3945,1.6454,5.109,839.494,0.648875003,7.2146,0.8282,0.1144,329570.0,7947768.4,5,Serra da Saudade- Pelitos,1.4379317144819348
60721,0.008733863,7.611,14.968,1.339,1.622,5.095,840.4,0.658590366,7.09,0.803,0.113,329570.0,7947778.0,5,Serra da Saudade- Pelitos,1.4402750502379422
60722,0.009495046,7.4203,14.3709,1.2665,1.6406,5.042,839.436,0.690892968,7.0121,0.7847,0.1115,329570.1,7947787.4,5,Serra da Saudade- Pelitos,1.4239781012728427
60723,0.009695357,7.2296,13.7738,1.194,1.6592,5.025,838.472,0.698366032,6.9342,0.7664,0.11,329570.2,7947796.8,5,Serra da Saudade- Pelitos,1.4049402479602582
60724,0.009860757,7.0389,13.1767,1.1215,1.6778,5.003,837.508,0.702427804,6.8563,0.7481,0.1085,329570.3,7947806.2,5,Serra da Saudade- Pelitos,1.3825605380103294
60725,0.010509675,6.8482,12.5796,1.049,1.6964,4.917,836.544,0.703583538,6.7784,0.7298,0.107,329570.4,7947815.6,5,Serra da Saudade- Pelitos,1.356078901793648
60726,0.010691918,6.6575,11.9825,0.9765,1.715,4.893,835.58,0.702617855,6.7005,0.7115,0.1055,329570.5,7947825.0,5,Serra da Saudade- Pelitos,1.324531325705813
60727,0.011557573,6.4668,11.3854,0.904,1.7336,4.809,834.616,0.69843403,6.6226,0.6932,0.104,329570.6,7947834.4,5,Serra da Saudade- Pelitos,1.286696146930324
60728,0.011785377,6.2761,10.7883,0.8315,1.7522,4.787,833.652,0.697432092,6.5447,0.6749,0.1025,329570.7,7947843.8,5,Serra da Saudade- Pelitos,1.241036267200322
60729,0.012013181,6.0854,10.1912,0.759,1.7708,4.764,832.688,0.696467021,6.4668,0.6566,0.101,329570.8,7947853.2,5,Serra da Saudade- Pelitos,1.18565293753652
60730,0.012423228,5.8947,9.5941,0.6865,1.7894,4.721,831.724,0.694816503,6.3889,0.6383,0.0995,329570.9,7947862.6,5,Serra da Saudade- Pelitos,1.118290168900656
60731,0.013061079,5.704,8.997,0.614,1.808,4.679,830.76,0.69244932,6.311,0.62,0.098,329571.0,7947872.0,5,Serra da Saudade- Pelitos,1.0364726622946383
60732,0.013744491,5.8821,9.4307,0.6367,1.8338,4.655,830.133,0.690150407,6.2662,0.6082,0.0968,329571.0,7947881.5,5,Serra da Saudade- Pelitos,1.0602715565680445
60733,0.013926734,6.0602,9.8644,0.6594,1.8596,4.644,829.506,0.689574468,6.2214,0.5964,0.0956,329571.0,7947891.0,5,Serra da Saudade- Pelitos,1.0821565405797686
60734,0.014375845,6.2383,10.2981,0.6821,1.8854,4.614,828.879,0.690169523,6.1766,0.5846,0.0944,329571.0,7947900.5,5,Serra da Saudade- Pelitos,1.1023126270043966
60735,0.014727421,6.4164,10.7318,0.7048,1.9112,4.564,828.252,0.706108232,6.1318,0.5728,0.0932,329571.0,7947910.0,5,Serra da Saudade- Pelitos,1.1209070927101805
60736,0.015274318,6.5945,11.1655,0.7275,1.937,4.523,827.625,0.728921165,6.087,0.561,0.092,329571.0,7947919.5,5,Serra da Saudade- Pelitos,1.1380904508504501
60737,0.015469638,6.7726,11.5992,0.7502,1.9628,4.519,826.998,0.736545512,6.0422,0.5492,0.0908,329571.0,7947929.0,5,Serra da Saudade- Pelitos,1.1539976952584514
60738,0.015821214,6.9507,12.0329,0.7729,1.9886,4.516,826.371,0.74964487,5.9974,0.5374,0.0896,329571.0,7947938.5,5,Serra da Saudade- Pelitos,1.1687496568891789
60739,0.016211855,7.1288,12.4666,0.7956,2.0144,4.51,825.744,0.763335014,5.9526,0.5256,0.0884,329571.0,7947948.0,5,Serra da Saudade- Pelitos,1.1824543707593358
60740,0.016563431,7.3069,12.9003,0.8183,2.0402,4.497,825.117,0.774949239,5.9078,0.5138,0.0872,329571.0,7947957.5,5,Serra da Saudade- Pelitos,1.1952083920973104
60741,0.017110327,7.485,13.334,0.841,2.066,4.467,824.49,0.791820711,5.863,0.502,0.086,329571.0,7947967.0,5,Serra da Saudade- Pelitos,1.2070980274012537
60742,0.017305648,7.5258,13.4141,0.8201,2.0869,4.454,824.841,0.797523486,5.8406,0.4953,0.0851,329571.1,7947976.3,5,Serra da Saudade- Pelitos,1.193837755681536
60743,0.017696288,7.5666,13.4942,0.7992,2.1078,4.421,825.192,0.808462446,5.8182,0.4886,0.0842,329571.2,7947985.6,5,Serra da Saudade- Pelitos,1.180021393498959
60744,0.018047864,7.6074,13.5743,0.7783,2.1287,4.39,825.543,0.817811545,5.7958,0.4819,0.0833,329571.3,7947994.9,5,Serra da Saudade- Pelitos,1.1656199801259743
60745,0.01829853,7.6482,13.6544,0.7574,2.1496,4.356,825.894,0.817040576,5.7734,0.4752,0.0824,329571.4,7948004.2,5,Serra da Saudade- Pelitos,1.1506030881121039
60746,0.018444872,7.689,13.7345,0.7365,2.1705,4.31,826.245,0.802631251,5.751,0.4685,0.0815,329571.5,7948013.5,5,Serra da Saudade- Pelitos,1.1349388137180028
60747,0.018636242,7.7298,13.8146,0.7156,2.1914,4.241,826.596,0.782554402,5.7286,0.4618,0.0806,329571.6,7948022.8,5,Serra da Saudade- Pelitos,1.118593786285645
60748,0.01869092,7.7706,13.8947,0.6947,2.2123,4.22,826.947,0.776820339,5.7062,0.4551,0.0797,329571.7,7948032.1,5,Serra da Saudade- Pelitos,1.101533201660085
60749,0.018759266,7.8114,13.9748,0.6738,2.2332,4.199,827.298,0.769652845,5.6838,0.4484,0.0788,329571.8,7948041.4,5,Serra da Saudade- Pelitos,1.0837208857139184
60750,0.018950636,7.8522,14.0549,0.6529,2.2541,4.135,827.649,0.74957655,5.6614,0.4417,0.0779,329571.9,7948050.7,5,Serra da Saudade- Pelitos,1.065119395055371
60751,0.019018983,7.893,14.135,0.632,2.275,4.109,828.0,0.742400845,5.639,0.435,0.077,329572.0,7948060.0,5,Serra da Saudade- Pelitos,1.0456901631049587
60752,0.01926503,8.0585,14.1997,0.7947,2.302,3.981,828.323,0.71652292,5.6304,0.4318,0.0766,329572.1,7948069.4,5,Serra da Saudade- Pelitos,1.1317629680321641
60753,0.019333377,8.224,14.2644,0.9574,2.329,3.943,828.646,0.709317372,5.6218,0.4286,0.0762,329572.2,7948078.8,5,Serra da Saudade- Pelitos,1.1927196537369655
60754,0.019456401,8.3895,14.3291,1.1201,2.356,3.871,828.969,0.69632243,5.6132,0.4254,0.0758,329572.3,7948088.2,5,Serra da Saudade- Pelitos,1.2378325738833516
60755,0.019593094,8.555,14.3938,1.2828,2.383,3.809,829.292,0.681838707,5.6046,0.4222,0.0754,329572.4,7948097.6,5,Serra da Saudade- Pelitos,1.2724287343518623
60756,0.020620808,8.7205,14.4585,1.4455,2.41,3.696,829.615,0.696429198,5.596,0.419,0.075,329572.5,7948107.0,5,Serra da Saudade- Pelitos,1.2997335163116128
60757,0.021371089,8.886,14.5232,1.6082,2.437,3.63,829.938,0.708264636,5.5874,0.4158,0.0746,329572.6,7948116.4,5,Serra da Saudade- Pelitos,1.321795438625986
60758,0.021787913,9.0515,14.5879,1.7709,2.464,3.602,830.261,0.71442243,5.5788,0.4126,0.0742,329572.7,7948125.8,5,Serra da Saudade- Pelitos,1.3399706595780905
60759,0.022121371,9.217,14.6526,1.9336,2.491,3.577,830.584,0.71915178,5.5702,0.4094,0.0738,329572.8,7948135.2,5,Serra da Saudade- Pelitos,1.355189465516541
60760,0.023284572,9.3825,14.7173,2.0963,2.518,3.514,830.907,0.735513582,5.5616,0.4062,0.0734,329572.9,7948144.6,5,Serra da Saudade- Pelitos,1.3681097479730544
60761,0.024452466,9.548,14.782,2.259,2.545,3.445,831.23,0.749264041,5.553,0.403,0.073,329573.0,7948154.0,5,Serra da Saudade- Pelitos,1.3792091348317916
60762,0.025286675,9.4386,14.5636,2.1592,2.5573,3.382,831.413,0.758198234,5.5519,0.4014,0.0727,329573.1,7948163.2,5,Serra da Saudade- Pelitos,1.3657486997450312
60763,0.025620359,9.3292,14.3452,2.0594,2.5696,3.344,831.596,0.761586818,5.5508,0.3998,0.0724,329573.2,7948172.4,5,Serra da Saudade- Pelitos,1.3509070230857627
60764,0.026371148,9.2198,14.1268,1.9596,2.5819,3.263,831.779,0.768856934,5.5497,0.3982,0.0721,329573.3,7948181.6,5,Serra da Saudade- Pelitos,1.3344892234782384
60765,0.027205357,9.1104,13.9084,1.8598,2.5942,3.186,831.962,0.776406186,5.5486,0.3966,0.0718,329573.4,7948190.8,5,Serra da Saudade- Pelitos,1.3162655170260702
60766,0.027956146,9.001,13.69,1.76,2.6065,3.115,832.145,0.782770037,5.5475,0.395,0.0715,329573.5,7948200.0,5,Serra da Saudade- Pelitos,1.2959639214106464
60767,0.027689332,8.8916,13.4716,1.6602,2.6188,2.943,832.328,0.750856172,5.5464,0.3934,0.0712,329573.6,7948209.2,5,Serra da Saudade- Pelitos,1.2732613842180978
60768,0.027594042,8.7822,13.2532,1.5604,2.6311,2.872,832.511,0.739038215,5.5453,0.3918,0.0709,329573.7,7948218.4,5,Serra da Saudade- Pelitos,1.2477730960218993
60769,0.027512989,8.6728,13.0348,1.4606,2.6434,2.794,832.694,0.730807451,5.5442,0.3902,0.0706,329573.8,7948227.6,5,Serra da Saudade- Pelitos,1.2190398318104778
60770,0.027339873,8.5634,12.8164,1.3608,2.6557,2.633,832.877,0.708528899,5.5431,0.3886,0.0703,329573.9,7948236.8,5,Serra da Saudade- Pelitos,1.1865133933472216
60771,0.026974405,8.454,12.598,1.261,2.668,2.372,833.06,0.658454163,5.542,0.387,0.07,329574.0,7948246.0,5,Serra da Saudade- Pelitos,1.1495407362689563
60772,0.026801289,8.3123,12.5437,1.1788,2.6199,2.264,833.808,0.633065802,5.5426,0.3855,0.0697,329574.1,7948255.2,5,Serra da Saudade- Pelitos,1.1361979403612597
60773,0.026705113,8.1706,12.4894,1.0966,2.5718,2.207,834.556,0.618427495,5.5432,0.384,0.0694,329574.2,7948264.4,5,Serra da Saudade- Pelitos,1.1208973907686215
60774,0.026531997,8.0289,12.4351,1.0144,2.5237,2.083,835.304,0.591006504,5.5438,0.3825,0.0691,329574.3,7948273.6,5,Serra da Saudade- Pelitos,1.103225694594758
60775,0.026435821,7.8872,12.3808,0.9322,2.4756,2.018,836.052,0.575116134,5.5444,0.381,0.0688,329574.4,7948282.8,5,Serra da Saudade- Pelitos,1.0826491475826916
60776,0.026071666,7.7455,12.3265,0.85,2.4275,1.766,836.8,0.51428401,5.545,0.3795,0.0685,329574.5,7948292.0,5,Serra da Saudade- Pelitos,1.058468608807704
60777,0.026002354,7.6038,12.2722,0.7678,2.3794,1.636,837.548,0.500028853,5.5456,0.378,0.0682,329574.6,7948301.2,5,Serra da Saudade- Pelitos,1.0297537718498855
60778,0.025993125,7.4621,12.2179,0.6856,2.3313,1.57,838.296,0.49744547,5.5462,0.3765,0.0679,329574.7,7948310.4,5,Serra da Saudade- Pelitos,0.9952461127564901
60779,0.025976513,7.3204,12.1636,0.6034,2.2832,1.445,839.044,0.492759449,5.5468,0.375,0.0676,329574.8,7948319.6,5,Serra da Saudade- Pelitos,0.9532142051710594
60780,0.0259599,7.1787,12.1093,0.5212,2.2351,1.328,839.792,0.488026093,5.5474,0.3735,0.0673,329574.9,7948328.8,5,Serra da Saudade- Pelitos,0.901237935334068
60781,0.025943288,7.037,12.055,0.439,2.187,1.215,840.54,0.483244006,5.548,0.372,0.067,329575.0,7948338.0,5,Serra da Saudade- Pelitos,0.835893192000221
60782,0.025888192,7.0028,12.003,0.4329,2.1768,1.035,842.08,0.476334406,5.5452,0.3695,0.0666,329575.2,7948347.2,5,Serra da Saudade- Pelitos,0.8314311334773538
60783,0.025877924,6.9686,11.951,0.4268,2.1666,0.968,843.62,0.47356989,5.5424,0.367,0.0662,329575.4,7948356.4,5,Serra da Saudade- Pelitos,0.8268789786300607
60784,0.025859442,6.9344,11.899,0.4207,2.1564,0.828,845.16,0.468550194,5.5396,0.3645,0.0658,329575.6,7948365.6,5,Serra da Saudade- Pelitos,0.8222341691727995
